WORD,LINK
open,open/common_voice_en_20381730.opus
open,open/common_voice_en_18709478.opus
open,open/common_voice_en_19995607.opus
open,open/common_voice_en_20721618.opus
open,open/common_voice_en_537638.opus
close,close/common_voice_en_19972360.opus
close,close/common_voice_en_614673.opus
close,close/common_voice_en_18105060.opus
close,close/common_voice_en_21862605.opus
close,close/common_voice_en_538200.opus
wait,wait/common_voice_en_63858.opus
wait,wait/common_voice_en_9331.opus
wait,wait/common_voice_en_17436498.opus
wait,wait/common_voice_en_678749.opus
wait,wait/common_voice_en_694231.opus
save,save/common_voice_en_20926956.opus
save,save/common_voice_en_667822.opus
save,save/common_voice_en_21470045.opus
save,save/common_voice_en_689388.opus
save,save/common_voice_en_424269.opus
resume,resume/common_voice_en_22304746.opus
resume,resume/common_voice_en_639939.opus
resume,resume/common_voice_en_515764.opus
resume,resume/common_voice_en_633570.opus
resume,resume/common_voice_en_558995.opus
exit,exit/common_voice_en_492883.opus
exit,exit/common_voice_en_31408.opus
exit,exit/common_voice_en_572051.opus
exit,exit/common_voice_en_44913.opus
exit,exit/common_voice_en_17286966.opus
accept,accept/common_voice_en_18644059.opus
accept,accept/common_voice_en_20457371.opus
accept,accept/common_voice_en_22236423.opus
accept,accept/common_voice_en_18109046.opus
accept,accept/common_voice_en_600490.opus
search,search/common_voice_en_19757196.opus
search,search/common_voice_en_20080303.opus
search,search/common_voice_en_20246347.opus
search,search/common_voice_en_495679.opus
search,search/common_voice_en_66009.opus
start,start/common_voice_en_18810026.opus
start,start/common_voice_en_613565.opus
start,start/common_voice_en_691459.opus
start,start/common_voice_en_22341442.opus
start,start/common_voice_en_18701979.opus
listen,listen/common_voice_en_544840.opus
listen,listen/common_voice_en_163532.opus
listen,listen/common_voice_en_477202.opus
listen,listen/common_voice_en_509758.opus
listen,listen/common_voice_en_633816.opus
