WORD,LINK
вперед,вперед/common_voice_ru_19100759.opus
вперед,вперед/common_voice_ru_18953552.opus
вперед,вперед/common_voice_ru_20584110.opus
вперед,вперед/common_voice_ru_20561859.opus
вперед,вперед/common_voice_ru_21425982.opus
назад,назад/common_voice_ru_18920433.opus
назад,назад/common_voice_ru_21418330.opus
назад,назад/common_voice_ru_19314572.opus
назад,назад/common_voice_ru_20592371.opus
назад,назад/common_voice_ru_21649649.opus
принять,принять/common_voice_ru_18970605.opus
принять,принять/common_voice_ru_18925378.opus
принять,принять/common_voice_ru_21779453.opus
принять,принять/common_voice_ru_21553356.opus
принять,принять/common_voice_ru_19471713.opus
пожалуйста,пожалуйста/common_voice_ru_19318939.opus
пожалуйста,пожалуйста/common_voice_ru_18879254.opus
пожалуйста,пожалуйста/common_voice_ru_18929515.opus
пожалуйста,пожалуйста/common_voice_ru_18916902.opus
пожалуйста,пожалуйста/common_voice_ru_18965539.opus
спасибо,спасибо/common_voice_ru_21425842.opus
спасибо,спасибо/common_voice_ru_19112204.opus
спасибо,спасибо/common_voice_ru_21781485.opus
спасибо,спасибо/common_voice_ru_19190223.opus
спасибо,спасибо/common_voice_ru_19007088.opus
хорошо,хорошо/common_voice_ru_18888209.opus
хорошо,хорошо/common_voice_ru_18923049.opus
хорошо,хорошо/common_voice_ru_19517093.opus
хорошо,хорошо/common_voice_ru_20838302.opus
хорошо,хорошо/common_voice_ru_18918077.opus
всегда,всегда/common_voice_ru_18892737.opus
всегда,всегда/common_voice_ru_21586672.opus
всегда,всегда/common_voice_ru_18931396.opus
всегда,всегда/common_voice_ru_18935320.opus
всегда,всегда/common_voice_ru_18915893.opus
внимание,внимание/common_voice_ru_19682815.opus
внимание,внимание/common_voice_ru_18918509.opus
внимание,внимание/common_voice_ru_19540882.opus
внимание,внимание/common_voice_ru_18925591.opus
внимание,внимание/common_voice_ru_18887812.opus
продолжать,продолжать/common_voice_ru_18864358.opus
продолжать,продолжать/common_voice_ru_19013834.opus
продолжать,продолжать/common_voice_ru_18952842.opus
продолжать,продолжать/common_voice_ru_19644417.opus
продолжать,продолжать/common_voice_ru_18928839.opus
больше,больше/common_voice_ru_19404877.opus
больше,больше/common_voice_ru_18915036.opus
больше,больше/common_voice_ru_18916023.opus
больше,больше/common_voice_ru_21917391.opus
больше,больше/common_voice_ru_18903257.opus
